ENST00000550280	ENSG00000066117	SMARCD1
ENST00000551352	ENSG00000066117	SMARCD1
ENST00000549526	ENSG00000066117	SMARCD1
ENST00000550908	ENSG00000257808	ENSG00000257808
ENST00000441072	ENSG00000188646	ENSG00000188646
ENST00000398073	ENSG00000175215	CTDSP2
ENST00000548823	ENSG00000175215	CTDSP2
ENST00000547169	ENSG00000175215	CTDSP2
ENST00000549039	ENSG00000175215	CTDSP2
ENST00000547701	ENSG00000175215	CTDSP2
ENST00000551594	ENSG00000175215	CTDSP2
ENST00000550144	ENSG00000175215	CTDSP2
ENST00000552294	ENSG00000175215	CTDSP2
ENST00000536131	ENSG00000255745	ENSG00000255745
ENST00000653796	ENSG00000255745	ENSG00000255745
ENST00000669229	ENSG00000255745	ENSG00000255745
ENST00000654709	ENSG00000255745	ENSG00000255745
ENST00000666550	ENSG00000255745	ENSG00000255745
ENST00000660002	ENSG00000255745	ENSG00000255745
ENST00000661451	ENSG00000255745	ENSG00000255745
ENST00000666553	ENSG00000255745	ENSG00000255745
ENST00000647763	ENSG00000166896	ATP23
ENST00000551997	ENSG00000166896	ATP23
ENST00000300145	ENSG00000166896	ATP23
ENST00000549257	ENSG00000166896	ATP23
ENST00000546709	ENSG00000166896	ATP23
ENST00000450142	ENSG00000058272	PPP1R12A
ENST00000437004	ENSG00000058272	PPP1R12A
ENST00000546762	ENSG00000058272	PPP1R12A
ENST00000634739	ENSG00000058272	PPP1R12A
ENST00000550903	ENSG00000058272	PPP1R12A
ENST00000547253	ENSG00000058272	PPP1R12A
ENST00000550351	ENSG00000058272	PPP1R12A
ENST00000550299	ENSG00000058272	PPP1R12A
ENST00000546369	ENSG00000058272	PPP1R12A
ENST00000550107	ENSG00000058272	PPP1R12A
ENST00000548908	ENSG00000058272	PPP1R12A
ENST00000552892	ENSG00000058272	PPP1R12A
ENST00000551781	ENSG00000058272	PPP1R12A
ENST00000553081	ENSG00000058272	PPP1R12A
ENST00000547330	ENSG00000058272	PPP1R12A
ENST00000550007	ENSG00000058272	PPP1R12A
ENST00000547131	ENSG00000058272	PPP1R12A
ENST00000650220	ENSG00000058272	PPP1R12A
ENST00000550001	ENSG00000058272	PPP1R12A
ENST00000550510	ENSG00000058272	PPP1R12A
ENST00000551191	ENSG00000058272	PPP1R12A
ENST00000548318	ENSG00000058272	PPP1R12A
ENST00000261207	ENSG00000058272	PPP1R12A
ENST00000502352	ENSG00000250517	LDHAL6CP
ENST00000550738	ENSG00000250517	LDHAL6CP
ENST00000267082	ENSG00000139626	ITGB7
ENST00000551319	ENSG00000139626	ITGB7
ENST00000422257	ENSG00000139626	ITGB7
ENST00000550743	ENSG00000139626	ITGB7
ENST00000542497	ENSG00000139626	ITGB7
ENST00000548706	ENSG00000139626	ITGB7
ENST00000548269	ENSG00000139626	ITGB7
ENST00000551887	ENSG00000139626	ITGB7
ENST00000549196	ENSG00000139626	ITGB7
ENST00000589179	ENSG00000139626	ITGB7
ENST00000549462	ENSG00000139626	ITGB7
ENST00000552972	ENSG00000139626	ITGB7
ENST00000552935	ENSG00000139626	ITGB7
ENST00000549086	ENSG00000139626	ITGB7
ENST00000661247	ENSG00000245651	ENSG00000245651
ENST00000499481	ENSG00000245651	ENSG00000245651
ENST00000548955	ENSG00000245651	ENSG00000245651
ENST00000661434	ENSG00000245651	ENSG00000245651
ENST00000659761	ENSG00000245651	ENSG00000245651
ENST00000667552	ENSG00000245651	ENSG00000245651
ENST00000664759	ENSG00000245651	ENSG00000245651
ENST00000661970	ENSG00000245651	ENSG00000245651
ENST00000667373	ENSG00000245651	ENSG00000245651
ENST00000656548	ENSG00000245651	ENSG00000245651
ENST00000664926	ENSG00000245651	ENSG00000245651
ENST00000266673	ENSG00000139291	TMEM19
ENST00000550524	ENSG00000139291	TMEM19
ENST00000549735	ENSG00000139291	TMEM19
ENST00000546677	ENSG00000139291	TMEM19
ENST00000546795	ENSG00000139291	TMEM19
ENST00000550787	ENSG00000139291	TMEM19
ENST00000535755	ENSG00000256879	PDE3A-AS1
ENST00000552175	ENSG00000257858	MTND1P24
ENST00000393026	ENSG00000256070	ENSG00000256070
ENST00000552856	ENSG00000258077	ENSG00000258077
ENST00000552466	ENSG00000258077	ENSG00000258077
ENST00000624438	ENSG00000279444	ENSG00000279444
ENST00000552564	ENSG00000161638	ITGA5
ENST00000293379	ENSG00000161638	ITGA5
ENST00000547197	ENSG00000161638	ITGA5
ENST00000549601	ENSG00000161638	ITGA5
ENST00000552431	ENSG00000161638	ITGA5
ENST00000552387	ENSG00000161638	ITGA5
ENST00000552583	ENSG00000161638	ITGA5
ENST00000551564	ENSG00000161638	ITGA5
ENST00000550141	ENSG00000161638	ITGA5
ENST00000551861	ENSG00000161638	ITGA5
ENST00000435631	ENSG00000161638	ITGA5
ENST00000553071	ENSG00000161638	ITGA5
ENST00000547744	ENSG00000161638	ITGA5
ENST00000616449	ENSG00000111058	ACSS3
ENST00000549175	ENSG00000111058	ACSS3
ENST00000650935	ENSG00000111058	ACSS3
ENST00000651903	ENSG00000111058	ACSS3
ENST00000548058	ENSG00000111058	ACSS3
ENST00000261206	ENSG00000111058	ACSS3
ENST00000548387	ENSG00000111058	ACSS3
ENST00000548324	ENSG00000111058	ACSS3
ENST00000551745	ENSG00000111058	ACSS3
ENST00000546664	ENSG00000111058	ACSS3
ENST00000552885	ENSG00000257557	PPP1R12A-AS1
ENST00000548961	ENSG00000161800	RACGAP1
ENST00000427314	ENSG00000161800	RACGAP1
ENST00000312377	ENSG00000161800	RACGAP1
ENST00000454520	ENSG00000161800	RACGAP1
ENST00000551016	ENSG00000161800	RACGAP1
ENST00000547905	ENSG00000161800	RACGAP1
ENST00000549342	ENSG00000161800	RACGAP1
ENST00000547061	ENSG00000161800	RACGAP1
ENST00000548320	ENSG00000161800	RACGAP1
ENST00000548598	ENSG00000161800	RACGAP1
ENST00000552310	ENSG00000161800	RACGAP1
ENST00000548158	ENSG00000161800	RACGAP1
ENST00000550149	ENSG00000161800	RACGAP1
ENST00000546786	ENSG00000161800	RACGAP1
ENST00000546595	ENSG00000161800	RACGAP1
ENST00000551145	ENSG00000161800	RACGAP1
ENST00000548824	ENSG00000161800	RACGAP1
ENST00000551260	ENSG00000161800	RACGAP1
ENST00000548644	ENSG00000161800	RACGAP1
ENST00000546723	ENSG00000161800	RACGAP1
ENST00000552921	ENSG00000161800	RACGAP1
ENST00000552157	ENSG00000161800	RACGAP1
ENST00000548247	ENSG00000161800	RACGAP1
ENST00000546764	ENSG00000161800	RACGAP1
ENST00000551876	ENSG00000161800	RACGAP1
ENST00000549777	ENSG00000161800	RACGAP1
ENST00000550651	ENSG00000161800	RACGAP1
ENST00000552004	ENSG00000161800	RACGAP1
ENST00000546846	ENSG00000257905	ENSG00000257905
ENST00000435621	ENSG00000257475	ENSG00000257475
ENST00000464696	ENSG00000213270	RPL6P25
ENST00000542219	ENSG00000255970	LINC02421
ENST00000548612	ENSG00000257308	ENSG00000257308
ENST00000551714	ENSG00000258320	ENSG00000258320
ENST00000548702	ENSG00000258088	ENSG00000258088
ENST00000548547	ENSG00000167779	IGFBP6
ENST00000301464	ENSG00000167779	IGFBP6
ENST00000548176	ENSG00000167779	IGFBP6
ENST00000650247	ENSG00000167779	IGFBP6
ENST00000549628	ENSG00000167779	IGFBP6
ENST00000651263	ENSG00000286043	ENSG00000286043
ENST00000309680	ENSG00000172867	KRT2
ENST00000547106	ENSG00000172867	KRT2
ENST00000547088	ENSG00000258214	ENSG00000258214
ENST00000617433	ENSG00000276727	ENSG00000276727
ENST00000548075	ENSG00000177425	PAWR
ENST00000328827	ENSG00000177425	PAWR
ENST00000550603	ENSG00000177425	PAWR
ENST00000549050	ENSG00000177425	PAWR
ENST00000547699	ENSG00000177425	PAWR
ENST00000551712	ENSG00000177425	PAWR
ENST00000550006	ENSG00000177425	PAWR
ENST00000547571	ENSG00000177425	PAWR
ENST00000547016	ENSG00000177425	PAWR
ENST00000548426	ENSG00000177425	PAWR
ENST00000552637	ENSG00000177425	PAWR
ENST00000548926	ENSG00000258090	ENSG00000258090
ENST00000228705	ENSG00000111110	PPM1H
ENST00000551214	ENSG00000111110	PPM1H
ENST00000551519	ENSG00000111110	PPM1H
ENST00000548414	ENSG00000111110	PPM1H
ENST00000547857	ENSG00000111110	PPM1H
ENST00000548858	ENSG00000258271	ENSG00000258271
ENST00000618746	ENSG00000273765	ENSG00000273765
ENST00000320634	ENSG00000135472	FAIM2
ENST00000550890	ENSG00000135472	FAIM2
ENST00000550195	ENSG00000135472	FAIM2
ENST00000552669	ENSG00000135472	FAIM2
ENST00000552863	ENSG00000135472	FAIM2
ENST00000550635	ENSG00000135472	FAIM2
ENST00000547871	ENSG00000135472	FAIM2
ENST00000603132	ENSG00000270858	VDAC1P5
ENST00000551532	ENSG00000257668	ENSG00000257668
ENST00000548809	ENSG00000139644	TMBIM6
ENST00000548589	ENSG00000139644	TMBIM6
ENST00000551154	ENSG00000139644	TMBIM6
ENST00000546796	ENSG00000139644	TMBIM6
ENST00000549966	ENSG00000139644	TMBIM6
ENST00000547832	ENSG00000139644	TMBIM6
ENST00000547187	ENSG00000139644	TMBIM6
ENST00000548894	ENSG00000139644	TMBIM6
ENST00000546914	ENSG00000139644	TMBIM6
ENST00000552635	ENSG00000139644	TMBIM6
ENST00000552699	ENSG00000139644	TMBIM6
ENST00000267115	ENSG00000139644	TMBIM6
ENST00000549445	ENSG00000139644	TMBIM6
ENST00000546885	ENSG00000139644	TMBIM6
ENST00000550951	ENSG00000139644	TMBIM6
ENST00000549385	ENSG00000139644	TMBIM6
ENST00000548713	ENSG00000139644	TMBIM6
ENST00000548201	ENSG00000139644	TMBIM6
ENST00000550445	ENSG00000139644	TMBIM6
ENST00000549130	ENSG00000139644	TMBIM6
ENST00000552370	ENSG00000139644	TMBIM6
ENST00000395006	ENSG00000139644	TMBIM6
ENST00000547798	ENSG00000139644	TMBIM6
ENST00000553022	ENSG00000139644	TMBIM6
ENST00000547013	ENSG00000139644	TMBIM6
ENST00000550040	ENSG00000139644	TMBIM6
ENST00000549471	ENSG00000139644	TMBIM6
ENST00000423828	ENSG00000139644	TMBIM6
ENST00000552536	ENSG00000257332	HNRNPA1P69
ENST00000550907	ENSG00000258071	ARL2BPP2
ENST00000552532	ENSG00000258170	ENSG00000258170
ENST00000547218	ENSG00000257998	ENSG00000257998
ENST00000604560	ENSG00000110934	BIN2
ENST00000605039	ENSG00000110934	BIN2
ENST00000452142	ENSG00000110934	BIN2
ENST00000615107	ENSG00000110934	BIN2
ENST00000544402	ENSG00000110934	BIN2
ENST00000603177	ENSG00000110934	BIN2
ENST00000605819	ENSG00000110934	BIN2
ENST00000605423	ENSG00000110934	BIN2
ENST00000603260	ENSG00000110934	BIN2
ENST00000604702	ENSG00000110934	BIN2
ENST00000547208	ENSG00000127325	BEST3
ENST00000331471	ENSG00000127325	BEST3
ENST00000488961	ENSG00000127325	BEST3
ENST00000330891	ENSG00000127325	BEST3
ENST00000553096	ENSG00000127325	BEST3
ENST00000476098	ENSG00000127325	BEST3
ENST00000552295	ENSG00000127325	BEST3
ENST00000548658	ENSG00000127325	BEST3
ENST00000266661	ENSG00000127325	BEST3
ENST00000529843	ENSG00000127325	BEST3
ENST00000551160	ENSG00000127325	BEST3
ENST00000533674	ENSG00000127325	BEST3
ENST00000543196	ENSG00000139629	GALNT6
ENST00000356317	ENSG00000139629	GALNT6
ENST00000603680	ENSG00000139629	GALNT6
ENST00000603641	ENSG00000139629	GALNT6
ENST00000604381	ENSG00000139629	GALNT6
ENST00000604847	ENSG00000139629	GALNT6
ENST00000604426	ENSG00000139629	GALNT6
ENST00000605617	ENSG00000139629	GALNT6
ENST00000603188	ENSG00000139629	GALNT6
ENST00000603563	ENSG00000139629	GALNT6
ENST00000605138	ENSG00000139629	GALNT6
ENST00000604506	ENSG00000139629	GALNT6
ENST00000605055	ENSG00000139629	GALNT6
ENST00000603203	ENSG00000139629	GALNT6
ENST00000605822	ENSG00000139629	GALNT6
ENST00000605089	ENSG00000139629	GALNT6
ENST00000603482	ENSG00000139629	GALNT6
ENST00000605367	ENSG00000139629	GALNT6
ENST00000605720	ENSG00000139629	GALNT6
ENST00000256015	ENSG00000133639	BTG1
ENST00000673901	ENSG00000133639	BTG1
ENST00000552315	ENSG00000133639	BTG1
ENST00000552060	ENSG00000257677	LINC02464
ENST00000661347	ENSG00000286576	ENSG00000286576
ENST00000552996	ENSG00000257235	ENSG00000257235
ENST00000549532	ENSG00000257400	ENSG00000257400
ENST00000435070	ENSG00000111605	CPSF6
ENST00000550075	ENSG00000111605	CPSF6
ENST00000456847	ENSG00000111605	CPSF6
ENST00000650046	ENSG00000111605	CPSF6
ENST00000266679	ENSG00000111605	CPSF6
ENST00000550987	ENSG00000111605	CPSF6
ENST00000551516	ENSG00000111605	CPSF6
ENST00000547486	ENSG00000111605	CPSF6
ENST00000536425	ENSG00000256393	RPL41P5
ENST00000551029	ENSG00000258035	ENSG00000258035
ENST00000550759	ENSG00000258035	ENSG00000258035
ENST00000669622	ENSG00000258035	ENSG00000258035
ENST00000659763	ENSG00000258035	ENSG00000258035
ENST00000670607	ENSG00000288102	ENSG00000288102
ENST00000550293	ENSG00000257802	MRS2P2
ENST00000551941	ENSG00000258365	ENSG00000258365
ENST00000547927	ENSG00000258365	ENSG00000258365
ENST00000647344	ENSG00000285191	ENSG00000285191
ENST00000553095	ENSG00000258292	LINC02410
ENST00000549683	ENSG00000257953	ENSG00000257953
ENST00000550979	ENSG00000258016	HIGD1AP1
ENST00000548344	ENSG00000258312	ENSG00000258312
ENST00000548497	ENSG00000257454	ENSG00000257454
ENST00000550874	ENSG00000257239	ENSG00000257239
ENST00000542626	ENSG00000256917	ENSG00000256917
ENST00000666044	ENSG00000286591	ENSG00000286591
ENST00000662480	ENSG00000286591	ENSG00000286591
ENST00000525971	ENSG00000133640	LRRIQ1
ENST00000529408	ENSG00000133640	LRRIQ1
ENST00000393212	ENSG00000133640	LRRIQ1
ENST00000393217	ENSG00000133640	LRRIQ1
ENST00000533414	ENSG00000133640	LRRIQ1
ENST00000528777	ENSG00000133640	LRRIQ1
ENST00000526363	ENSG00000133640	LRRIQ1
ENST00000602731	ENSG00000133640	LRRIQ1
ENST00000552017	ENSG00000257666	CBX3P5
ENST00000552046	ENSG00000257183	ENSG00000257183
ENST00000440835	ENSG00000153233	PTPRR
ENST00000537619	ENSG00000153233	PTPRR
ENST00000551219	ENSG00000153233	PTPRR
ENST00000547752	ENSG00000153233	PTPRR
ENST00000283228	ENSG00000153233	PTPRR
ENST00000342084	ENSG00000153233	PTPRR
ENST00000549308	ENSG00000153233	PTPRR
ENST00000549107	ENSG00000153233	PTPRR
ENST00000548220	ENSG00000153233	PTPRR
ENST00000550661	ENSG00000153233	PTPRR
ENST00000378778	ENSG00000153233	PTPRR
ENST00000554413	ENSG00000258846	EEF1A1P33
ENST00000650195	ENSG00000203585	LINC02408
ENST00000538573	ENSG00000203585	LINC02408
ENST00000400306	ENSG00000203585	LINC02408
ENST00000550279	ENSG00000258338	ENSG00000258338
ENST00000425354	ENSG00000172819	RARG
ENST00000338561	ENSG00000172819	RARG
ENST00000543726	ENSG00000172819	RARG
ENST00000543762	ENSG00000172819	RARG
ENST00000550265	ENSG00000172819	RARG
ENST00000548317	ENSG00000172819	RARG
ENST00000551580	ENSG00000172819	RARG
ENST00000548284	ENSG00000172819	RARG
ENST00000546717	ENSG00000172819	RARG
ENST00000551158	ENSG00000172819	RARG
ENST00000550362	ENSG00000172819	RARG
ENST00000550721	ENSG00000172819	RARG
ENST00000550350	ENSG00000172819	RARG
ENST00000551501	ENSG00000172819	RARG
ENST00000546377	ENSG00000172819	RARG
ENST00000549859	ENSG00000172819	RARG
ENST00000552901	ENSG00000172819	RARG
ENST00000394426	ENSG00000172819	RARG
ENST00000624512	ENSG00000279505	ENSG00000279505
ENST00000549993	ENSG00000258066	ENSG00000258066
ENST00000551257	ENSG00000258303	ENSG00000258303
ENST00000261267	ENSG00000090382	LYZ
ENST00000549690	ENSG00000090382	LYZ
ENST00000548839	ENSG00000090382	LYZ
ENST00000550042	ENSG00000067798	NAV3
ENST00000549464	ENSG00000067798	NAV3
ENST00000536525	ENSG00000067798	NAV3
ENST00000397909	ENSG00000067798	NAV3
ENST00000549369	ENSG00000067798	NAV3
ENST00000551277	ENSG00000067798	NAV3
ENST00000547725	ENSG00000067798	NAV3
ENST00000550503	ENSG00000067798	NAV3
ENST00000550673	ENSG00000067798	NAV3
ENST00000644176	ENSG00000067798	NAV3
ENST00000552895	ENSG00000067798	NAV3
ENST00000550788	ENSG00000067798	NAV3
ENST00000548948	ENSG00000067798	NAV3
ENST00000552300	ENSG00000067798	NAV3
ENST00000551162	ENSG00000067798	NAV3
ENST00000547884	ENSG00000067798	NAV3
ENST00000548617	ENSG00000257477	LINC01154
ENST00000674096	ENSG00000175782	SLC35E3
ENST00000673712	ENSG00000175782	SLC35E3
ENST00000319429	ENSG00000175782	SLC35E3
ENST00000398004	ENSG00000175782	SLC35E3
ENST00000431174	ENSG00000175782	SLC35E3
ENST00000538043	ENSG00000175782	SLC35E3
ENST00000399333	ENSG00000175782	SLC35E3
ENST00000603536	ENSG00000271142	YWHAQP7
ENST00000551346	ENSG00000166211	SPIC
ENST00000551856	ENSG00000257837	ENSG00000257837
ENST00000604477	ENSG00000271496	SNRPGP20
ENST00000548722	ENSG00000257194	ENSG00000257194
ENST00000551995	ENSG00000258048	PPP1R12A-AS2
ENST00000421347	ENSG00000226413	OR8T1P
ENST00000546936	ENSG00000258162	ENSG00000258162
ENST00000652105	ENSG00000258162	ENSG00000258162
ENST00000550272	ENSG00000258162	ENSG00000258162
ENST00000656478	ENSG00000258162	ENSG00000258162
ENST00000666472	ENSG00000258162	ENSG00000258162
ENST00000671127	ENSG00000258162	ENSG00000258162
ENST00000665004	ENSG00000258162	ENSG00000258162
ENST00000669351	ENSG00000258162	ENSG00000258162
ENST00000549363	ENSG00000258336	DUX4L52
ENST00000549762	ENSG00000257434	ENSG00000257434
ENST00000550049	ENSG00000257434	ENSG00000257434
ENST00000547040	ENSG00000257434	ENSG00000257434
ENST00000543111	ENSG00000185958	FAM186A
ENST00000539751	ENSG00000185958	FAM186A
ENST00000327337	ENSG00000185958	FAM186A
ENST00000543096	ENSG00000185958	FAM186A
ENST00000637833	ENSG00000283422	LINC02452
ENST00000611513	ENSG00000274021	ENSG00000274021
ENST00000551284	ENSG00000257256	ENSG00000257256
ENST00000551218	ENSG00000258357	NSA2P2
ENST00000614562	ENSG00000274902	ENSG00000274902
ENST00000619055	ENSG00000277130	ENSG00000277130
ENST00000552230	ENSG00000258084	ENSG00000258084
ENST00000548963	ENSG00000258084	ENSG00000258084
ENST00000660149	ENSG00000258084	ENSG00000258084
ENST00000654030	ENSG00000258084	ENSG00000258084
ENST00000671062	ENSG00000258084	ENSG00000258084
ENST00000662391	ENSG00000258084	ENSG00000258084
ENST00000658392	ENSG00000258084	ENSG00000258084
ENST00000316824	ENSG00000180318	ALX1
ENST00000549669	ENSG00000257787	ENSG00000257787
ENST00000662811	ENSG00000257787	ENSG00000257787
ENST00000661184	ENSG00000257787	ENSG00000257787
ENST00000642846	ENSG00000257729	ENSG00000257729
ENST00000547882	ENSG00000257729	ENSG00000257729
ENST00000548619	ENSG00000257729	ENSG00000257729
ENST00000548187	ENSG00000197651	CCER1
ENST00000358859	ENSG00000197651	CCER1
ENST00000549707	ENSG00000197651	CCER1
ENST00000548802	ENSG00000258064	ENSG00000258064
ENST00000252244	ENSG00000167768	KRT1
ENST00000548765	ENSG00000167768	KRT1
ENST00000550711	ENSG00000171310	CHST11
ENST00000547956	ENSG00000171310	CHST11
ENST00000549260	ENSG00000171310	CHST11
ENST00000303694	ENSG00000171310	CHST11
ENST00000546689	ENSG00000171310	CHST11
ENST00000549016	ENSG00000171310	CHST11
ENST00000548575	ENSG00000257431	ENSG00000257431
ENST00000546911	ENSG00000258135	LINC02396
ENST00000551922	ENSG00000258135	LINC02396
ENST00000552768	ENSG00000258135	LINC02396
ENST00000550636	ENSG00000258135	LINC02396
ENST00000552628	ENSG00000258135	LINC02396
ENST00000548895	ENSG00000257818	C1GALT1P1
ENST00000549267	ENSG00000257113	ENSG00000257113
ENST00000551918	ENSG00000257202	ENSG00000257202
ENST00000535885	ENSG00000256355	NTAN1P3
ENST00000548705	ENSG00000257741	LINC01490
ENST00000551399	ENSG00000257741	LINC01490
ENST00000663278	ENSG00000257741	LINC01490
ENST00000658715	ENSG00000257741	LINC01490
ENST00000653991	ENSG00000257741	LINC01490
ENST00000655211	ENSG00000257741	LINC01490
ENST00000653130	ENSG00000257741	LINC01490
ENST00000669331	ENSG00000257741	LINC01490
ENST00000656352	ENSG00000257741	LINC01490
ENST00000668136	ENSG00000257741	LINC01490
ENST00000664923	ENSG00000257741	LINC01490
ENST00000549620	ENSG00000066084	DIP2B
ENST00000301180	ENSG00000066084	DIP2B
ENST00000546719	ENSG00000066084	DIP2B
ENST00000552328	ENSG00000066084	DIP2B
ENST00000546732	ENSG00000066084	DIP2B
ENST00000464143	ENSG00000242922	RPL21P104
ENST00000353364	ENSG00000135655	USP15
ENST00000549523	ENSG00000135655	USP15
ENST00000280377	ENSG00000135655	USP15
ENST00000550632	ENSG00000135655	USP15
ENST00000312635	ENSG00000135655	USP15
ENST00000548524	ENSG00000135655	USP15
ENST00000546718	ENSG00000135655	USP15
ENST00000551206	ENSG00000135655	USP15
ENST00000537297	ENSG00000135655	USP15
ENST00000549237	ENSG00000135655	USP15
ENST00000548836	ENSG00000135655	USP15
ENST00000546694	ENSG00000135655	USP15
ENST00000552997	ENSG00000135655	USP15
ENST00000547317	ENSG00000135655	USP15
ENST00000549268	ENSG00000135655	USP15
ENST00000549415	ENSG00000135655	USP15
ENST00000548620	ENSG00000135655	USP15
ENST00000552346	ENSG00000135655	USP15
ENST00000549101	ENSG00000135655	USP15
ENST00000333924	ENSG00000186666	BCDIN3D
ENST00000550861	ENSG00000186666	BCDIN3D
ENST00000547898	ENSG00000258068	ENSG00000258068
ENST00000660165	ENSG00000258068	ENSG00000258068
ENST00000333850	ENSG00000139287	TPH2
ENST00000546576	ENSG00000139287	TPH2
ENST00000550403	ENSG00000139287	TPH2
ENST00000547348	ENSG00000139287	TPH2
ENST00000551074	ENSG00000139287	TPH2
ENST00000547278	ENSG00000139287	TPH2
ENST00000547032	ENSG00000257580	ENSG00000257580
ENST00000550687	ENSG00000257283	ENSG00000257283
ENST00000546601	ENSG00000288530	ENSG00000288530
ENST00000435879	ENSG00000240087	RPSAP12
ENST00000552377	ENSG00000133773	CCDC59
ENST00000256151	ENSG00000133773	CCDC59
ENST00000550589	ENSG00000133773	CCDC59
ENST00000548126	ENSG00000133773	CCDC59
ENST00000547758	ENSG00000133773	CCDC59
ENST00000552606	ENSG00000133773	CCDC59
ENST00000552412	ENSG00000133773	CCDC59
ENST00000636165	ENSG00000257943	ENSG00000257943
ENST00000636927	ENSG00000257943	ENSG00000257943
ENST00000550470	ENSG00000257943	ENSG00000257943
ENST00000549961	ENSG00000257943	ENSG00000257943
ENST00000548194	ENSG00000257943	ENSG00000257943
ENST00000551610	ENSG00000257943	ENSG00000257943
ENST00000553247	ENSG00000257219	LNCOG
ENST00000550380	ENSG00000257219	LNCOG
ENST00000552736	ENSG00000257835	ENSG00000257835
ENST00000550578	ENSG00000257790	EIF4A1P4
ENST00000547942	ENSG00000257824	ENSG00000257824
ENST00000535225	ENSG00000050438	SLC4A8
ENST00000615370	ENSG00000050438	SLC4A8
ENST00000547697	ENSG00000050438	SLC4A8
ENST00000604314	ENSG00000050438	SLC4A8
ENST00000548352	ENSG00000050438	SLC4A8
ENST00000453097	ENSG00000050438	SLC4A8
ENST00000548811	ENSG00000050438	SLC4A8
ENST00000546497	ENSG00000050438	SLC4A8
ENST00000319957	ENSG00000050438	SLC4A8
ENST00000514353	ENSG00000050438	SLC4A8
ENST00000551071	ENSG00000050438	SLC4A8
ENST00000552001	ENSG00000050438	SLC4A8
ENST00000550211	ENSG00000050438	SLC4A8
ENST00000546663	ENSG00000050438	SLC4A8
ENST00000548616	ENSG00000050438	SLC4A8
ENST00000546872	ENSG00000050438	SLC4A8
ENST00000546875	ENSG00000050438	SLC4A8
ENST00000358657	ENSG00000050438	SLC4A8
ENST00000547523	ENSG00000258234	ENSG00000258234
ENST00000668485	ENSG00000246985	SOCS2-AS1
ENST00000499137	ENSG00000246985	SOCS2-AS1
ENST00000500986	ENSG00000246985	SOCS2-AS1
ENST00000547845	ENSG00000246985	SOCS2-AS1
ENST00000551626	ENSG00000246985	SOCS2-AS1
ENST00000662875	ENSG00000246985	SOCS2-AS1
ENST00000545606	ENSG00000111530	CAND1
ENST00000541058	ENSG00000111530	CAND1
ENST00000539109	ENSG00000111530	CAND1
ENST00000539434	ENSG00000111530	CAND1
ENST00000540525	ENSG00000111530	CAND1
ENST00000535146	ENSG00000111530	CAND1
ENST00000540319	ENSG00000111530	CAND1
ENST00000544619	ENSG00000111530	CAND1
ENST00000603420	ENSG00000271272	ENSG00000271272
ENST00000548872	ENSG00000258057	BCDIN3D-AS1
ENST00000551146	ENSG00000258057	BCDIN3D-AS1
ENST00000549124	ENSG00000258057	BCDIN3D-AS1
ENST00000670504	ENSG00000258057	BCDIN3D-AS1
ENST00000653240	ENSG00000258057	BCDIN3D-AS1
ENST00000549335	ENSG00000136010	ALDH1L2
ENST00000258494	ENSG00000136010	ALDH1L2
ENST00000652515	ENSG00000136010	ALDH1L2
ENST00000552270	ENSG00000136010	ALDH1L2
ENST00000548418	ENSG00000136010	ALDH1L2
ENST00000552427	ENSG00000136010	ALDH1L2
ENST00000550088	ENSG00000136010	ALDH1L2
ENST00000449771	ENSG00000079337	RAPGEF3
ENST00000547856	ENSG00000079337	RAPGEF3
ENST00000549151	ENSG00000079337	RAPGEF3
ENST00000395360	ENSG00000079337	RAPGEF3
ENST00000482843	ENSG00000079337	RAPGEF3
ENST00000479866	ENSG00000079337	RAPGEF3
ENST00000488250	ENSG00000079337	RAPGEF3
ENST00000389212	ENSG00000079337	RAPGEF3
ENST00000548919	ENSG00000079337	RAPGEF3
ENST00000490387	ENSG00000079337	RAPGEF3
ENST00000548434	ENSG00000079337	RAPGEF3
ENST00000473777	ENSG00000079337	RAPGEF3
ENST00000476259	ENSG00000079337	RAPGEF3
ENST00000395358	ENSG00000079337	RAPGEF3
ENST00000494764	ENSG00000079337	RAPGEF3
ENST00000495465	ENSG00000079337	RAPGEF3
ENST00000466322	ENSG00000079337	RAPGEF3
ENST00000495953	ENSG00000079337	RAPGEF3
ENST00000549347	ENSG00000079337	RAPGEF3
ENST00000405493	ENSG00000079337	RAPGEF3
ENST00000621248	ENSG00000275481	ENSG00000275481
ENST00000551928	ENSG00000257746	ENSG00000257746
ENST00000660842	ENSG00000257746	ENSG00000257746
ENST00000657309	ENSG00000257746	ENSG00000257746
ENST00000665612	ENSG00000257746	ENSG00000257746
ENST00000229179	ENSG00000111581	NUP107
ENST00000540453	ENSG00000111581	NUP107
ENST00000535333	ENSG00000111581	NUP107
ENST00000537598	ENSG00000111581	NUP107
ENST00000535718	ENSG00000111581	NUP107
ENST00000539906	ENSG00000111581	NUP107
ENST00000538549	ENSG00000111581	NUP107
ENST00000545140	ENSG00000111581	NUP107
ENST00000539373	ENSG00000111581	NUP107
ENST00000537662	ENSG00000111581	NUP107
ENST00000538993	ENSG00000111581	NUP107
ENST00000401003	ENSG00000111581	NUP107
ENST00000378905	ENSG00000111581	NUP107
ENST00000551896	ENSG00000167780	SOAT2
ENST00000301466	ENSG00000167780	SOAT2
ENST00000542365	ENSG00000167780	SOAT2
